"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US5122644","ZCTA5 22644, Virginia","1057"
"8710000US5122645","ZCTA5 22645, Virginia","1675"
"8710000US5122646","ZCTA5 22646, Virginia","107"
"8710000US5122650","ZCTA5 22650, Virginia","541"
"8710000US5122652","ZCTA5 22652, Virginia","810"
"8710000US5122654","ZCTA5 22654, Virginia","374"
"8710000US5122655","ZCTA5 22655, Virginia","7559"
"8710000US5122656","ZCTA5 22656, Virginia","947"
"8710000US5122657","ZCTA5 22657, Virginia","4963"
"8710000US5122660","ZCTA5 22660, Virginia","749"
"8710000US5122663","ZCTA5 22663, Virginia","578"
"8710000US5122664","ZCTA5 22664, Virginia","4013"
"8710000US5122701","ZCTA5 22701, Virginia","12394"
"8710000US5122709","ZCTA5 22709, Virginia","369"
"8710000US5122711","ZCTA5 22711, Virginia","43"
"8710000US5122712","ZCTA5 22712, Virginia","3013"
"8710000US5122713","ZCTA5 22713, Virginia","605"
"8710000US5122714","ZCTA5 22714, Virginia","416"
"8710000US5122715","ZCTA5 22715, Virginia","451"
"8710000US5122716","ZCTA5 22716, Virginia","434"
"8710000US5122718","ZCTA5 22718, Virginia","223"
"8710000US5122719","ZCTA5 22719, Virginia","245"
"8710000US5122720","ZCTA5 22720, Virginia","445"
"8710000US5122722","ZCTA5 22722, Virginia","121"
"8710000US5122723","ZCTA5 22723, Virginia","61"
"8710000US5122724","ZCTA5 22724, Virginia","825"
"8710000US5122726","ZCTA5 22726, Virginia","276"
"8710000US5122727","ZCTA5 22727, Virginia","2471"
"8710000US5122728","ZCTA5 22728, Virginia","1241"
"8710000US5122729","ZCTA5 22729, Virginia","58"
"8710000US5122730","ZCTA5 22730, Virginia","52"
"8710000US5122731","ZCTA5 22731, Virginia","60"
"8710000US5122732","ZCTA5 22732, Virginia","80"
"8710000US5122733","ZCTA5 22733, Virginia","559"
"8710000US5122734","ZCTA5 22734, Virginia","1172"
"8710000US5122735","ZCTA5 22735, Virginia","905"
"8710000US5122736","ZCTA5 22736, Virginia","269"
"8710000US5122737","ZCTA5 22737, Virginia","1144"
"8710000US5122738","ZCTA5 22738, Virginia","491"
"8710000US5122740","ZCTA5 22740, Virginia","757"
"8710000US5122741","ZCTA5 22741, Virginia","80"
"8710000US5122742","ZCTA5 22742, Virginia","695"
"8710000US5122743","ZCTA5 22743, Virginia","163"
"8710000US5122747","ZCTA5 22747, Virginia","676"
"8710000US5122749","ZCTA5 22749, Virginia","194"
"8710000US5122801","ZCTA5 22801, Virginia","14072"
"8710000US5122802","ZCTA5 22802, Virginia","10815"
"8710000US5122807","ZCTA5 22807, Virginia","8"
"8710000US5122810","ZCTA5 22810, Virginia","1257"
"8710000US5122811","ZCTA5 22811, Virginia","286"
"8710000US5122812","ZCTA5 22812, Virginia","3359"
"8710000US5122815","ZCTA5 22815, Virginia","3660"
"8710000US5122820","ZCTA5 22820, Virginia","153"
"8710000US5122821","ZCTA5 22821, Virginia","2314"
"8710000US5122824","ZCTA5 22824, Virginia","2789"
"8710000US5122827","ZCTA5 22827, Virginia","4651"
"8710000US5122830","ZCTA5 22830, Virginia","824"
"8710000US5122831","ZCTA5 22831, Virginia","402"
"8710000US5122832","ZCTA5 22832, Virginia","469"
"8710000US5122834","ZCTA5 22834, Virginia","499"
"8710000US5122835","ZCTA5 22835, Virginia","5803"
"8710000US5122840","ZCTA5 22840, Virginia","3530"
"8710000US5122841","ZCTA5 22841, Virginia","1153"
"8710000US5122842","ZCTA5 22842, Virginia","2698"
"8710000US5122843","ZCTA5 22843, Virginia","1084"
"8710000US5122844","ZCTA5 22844, Virginia","2222"
"8710000US5122845","ZCTA5 22845, Virginia","28"
"8710000US5122846","ZCTA5 22846, Virginia","694"
"8710000US5122847","ZCTA5 22847, Virginia","467"
"8710000US5122849","ZCTA5 22849, Virginia","2306"
"8710000US5122850","ZCTA5 22850, Virginia","418"
"8710000US5122851","ZCTA5 22851, Virginia","2748"
"8710000US5122853","ZCTA5 22853, Virginia","1957"
"8710000US5122901","ZCTA5 22901, Virginia","15139"
"8710000US5122902","ZCTA5 22902, Virginia","9921"
"8710000US5122903","ZCTA5 22903, Virginia","16133"
"8710000US5122904","ZCTA5 22904, Virginia","14"
"8710000US5122911","ZCTA5 22911, Virginia","7055"
"8710000US5122920","ZCTA5 22920, Virginia","1997"
"8710000US5122922","ZCTA5 22922, Virginia","962"
"8710000US5122923","ZCTA5 22923, Virginia","1949"
"8710000US5122931","ZCTA5 22931, Virginia","203"
"8710000US5122932","ZCTA5 22932, Virginia","3129"
"8710000US5122935","ZCTA5 22935, Virginia","417"
"8710000US5122936","ZCTA5 22936, Virginia","2001"
"8710000US5122937","ZCTA5 22937, Virginia","680"
"8710000US5122938","ZCTA5 22938, Virginia","701"
"8710000US5122939","ZCTA5 22939, Virginia","2109"
"8710000US5122940","ZCTA5 22940, Virginia","504"
"8710000US5122942","ZCTA5 22942, Virginia","3893"
"8710000US5122943","ZCTA5 22943, Virginia","219"
"8710000US5122946","ZCTA5 22946, Virginia","111"
"8710000US5122947","ZCTA5 22947, Virginia","1931"
"8710000US5122948","ZCTA5 22948, Virginia","104"
"8710000US5122949","ZCTA5 22949, Virginia","655"
