"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US2839086","ZCTA5 39086, Mississippi","783"
"8710000US2839088","ZCTA5 39088, Mississippi","89"
"8710000US2839090","ZCTA5 39090, Mississippi","5993"
"8710000US2839092","ZCTA5 39092, Mississippi","1228"
"8710000US2839094","ZCTA5 39094, Mississippi","1760"
"8710000US2839095","ZCTA5 39095, Mississippi","3291"
"8710000US2839096","ZCTA5 39096, Mississippi","853"
"8710000US2839097","ZCTA5 39097, Mississippi","373"
"8710000US2839108","ZCTA5 39108, Mississippi","1165"
"8710000US2839110","ZCTA5 39110, Mississippi","13682"
"8710000US2839111","ZCTA5 39111, Mississippi","4375"
"8710000US2839113","ZCTA5 39113, Mississippi","158"
"8710000US2839114","ZCTA5 39114, Mississippi","4295"
"8710000US2839115","ZCTA5 39115, Mississippi","68"
"8710000US2839116","ZCTA5 39116, Mississippi","1132"
"8710000US2839117","ZCTA5 39117, Mississippi","4370"
"8710000US2839119","ZCTA5 39119, Mississippi","2422"
"8710000US2839120","ZCTA5 39120, Mississippi","14666"
"8710000US2839140","ZCTA5 39140, Mississippi","1127"
"8710000US2839144","ZCTA5 39144, Mississippi","501"
"8710000US2839145","ZCTA5 39145, Mississippi","2083"
"8710000US2839146","ZCTA5 39146, Mississippi","1223"
"8710000US2839149","ZCTA5 39149, Mississippi","792"
"8710000US2839150","ZCTA5 39150, Mississippi","2754"
"8710000US2839152","ZCTA5 39152, Mississippi","559"
"8710000US2839153","ZCTA5 39153, Mississippi","1641"
"8710000US2839154","ZCTA5 39154, Mississippi","3630"
"8710000US2839156","ZCTA5 39156, Mississippi","238"
"8710000US2839157","ZCTA5 39157, Mississippi","11952"
"8710000US2839159","ZCTA5 39159, Mississippi","1439"
"8710000US2839160","ZCTA5 39160, Mississippi","1306"
"8710000US2839162","ZCTA5 39162, Mississippi","101"
"8710000US2839166","ZCTA5 39166, Mississippi","255"
"8710000US2839167","ZCTA5 39167, Mississippi","20"
"8710000US2839168","ZCTA5 39168, Mississippi","2879"
"8710000US2839169","ZCTA5 39169, Mississippi","1306"
"8710000US2839170","ZCTA5 39170, Mississippi","3722"
"8710000US2839174","ZCTA5 39174, Mississippi","79"
"8710000US2839175","ZCTA5 39175, Mississippi","2178"
"8710000US2839176","ZCTA5 39176, Mississippi","1103"
"8710000US2839177","ZCTA5 39177, Mississippi","75"
"8710000US2839179","ZCTA5 39179, Mississippi","501"
"8710000US2839180","ZCTA5 39180, Mississippi","14355"
"8710000US2839183","ZCTA5 39183, Mississippi","7304"
"8710000US2839189","ZCTA5 39189, Mississippi","1584"
"8710000US2839191","ZCTA5 39191, Mississippi","3280"
"8710000US2839192","ZCTA5 39192, Mississippi","944"
"8710000US2839193","ZCTA5 39193, Mississippi","5"
"8710000US2839194","ZCTA5 39194, Mississippi","7060"
"8710000US2839201","ZCTA5 39201, Mississippi","253"
"8710000US2839202","ZCTA5 39202, Mississippi","4281"
"8710000US2839203","ZCTA5 39203, Mississippi","2780"
"8710000US2839204","ZCTA5 39204, Mississippi","8242"
"8710000US2839206","ZCTA5 39206, Mississippi","11079"
"8710000US2839208","ZCTA5 39208, Mississippi","11512"
"8710000US2839209","ZCTA5 39209, Mississippi","12813"
"8710000US2839211","ZCTA5 39211, Mississippi","11454"
"8710000US2839212","ZCTA5 39212, Mississippi","12646"
"8710000US2839213","ZCTA5 39213, Mississippi","9854"
"8710000US2839216","ZCTA5 39216, Mississippi","1950"
"8710000US2839217","ZCTA5 39217, Mississippi","0"
"8710000US2839218","ZCTA5 39218, Mississippi","2857"
"8710000US2839232","ZCTA5 39232, Mississippi","3410"
"8710000US2839269","ZCTA5 39269, Mississippi","0"
