"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US2963942","ZCTA5 63942, Missouri","332"
"8710000US2963943","ZCTA5 63943, Missouri","433"
"8710000US2963944","ZCTA5 63944, Missouri","1189"
"8710000US2963945","ZCTA5 63945, Missouri","546"
"8710000US2963951","ZCTA5 63951, Missouri","197"
"8710000US2963952","ZCTA5 63952, Missouri","237"
"8710000US2963953","ZCTA5 63953, Missouri","756"
"8710000US2963954","ZCTA5 63954, Missouri","573"
"8710000US2963955","ZCTA5 63955, Missouri","143"
"8710000US2963956","ZCTA5 63956, Missouri","573"
"8710000US2963957","ZCTA5 63957, Missouri","3244"
"8710000US2963960","ZCTA5 63960, Missouri","1477"
"8710000US2963961","ZCTA5 63961, Missouri","776"
"8710000US2963962","ZCTA5 63962, Missouri","19"
"8710000US2963964","ZCTA5 63964, Missouri","502"
"8710000US2963965","ZCTA5 63965, Missouri","1572"
"8710000US2963966","ZCTA5 63966, Missouri","1987"
"8710000US2963967","ZCTA5 63967, Missouri","1071"
"8710000US2964001","ZCTA5 64001, Missouri","298"
"8710000US2964011","ZCTA5 64011, Missouri","1441"
"8710000US2964012","ZCTA5 64012, Missouri","11265"
"8710000US2964014","ZCTA5 64014, Missouri","9518"
"8710000US2964015","ZCTA5 64015, Missouri","12590"
"8710000US2964016","ZCTA5 64016, Missouri","1903"
"8710000US2964017","ZCTA5 64017, Missouri","205"
"8710000US2964018","ZCTA5 64018, Missouri","367"
"8710000US2964019","ZCTA5 64019, Missouri","951"
"8710000US2964020","ZCTA5 64020, Missouri","1621"
"8710000US2964021","ZCTA5 64021, Missouri","297"
"8710000US2964022","ZCTA5 64022, Missouri","93"
"8710000US2964024","ZCTA5 64024, Missouri","6853"
"8710000US2964029","ZCTA5 64029, Missouri","6276"
"8710000US2964030","ZCTA5 64030, Missouri","11052"
"8710000US2964034","ZCTA5 64034, Missouri","2799"
"8710000US2964035","ZCTA5 64035, Missouri","443"
"8710000US2964036","ZCTA5 64036, Missouri","147"
"8710000US2964037","ZCTA5 64037, Missouri","2794"
"8710000US2964040","ZCTA5 64040, Missouri","2838"
"8710000US2964048","ZCTA5 64048, Missouri","1615"
"8710000US2964050","ZCTA5 64050, Missouri","10470"
"8710000US2964052","ZCTA5 64052, Missouri","10253"
"8710000US2964053","ZCTA5 64053, Missouri","2710"
"8710000US2964054","ZCTA5 64054, Missouri","1892"
"8710000US2964055","ZCTA5 64055, Missouri","16057"
"8710000US2964056","ZCTA5 64056, Missouri","6411"
"8710000US2964057","ZCTA5 64057, Missouri","6296"
"8710000US2964058","ZCTA5 64058, Missouri","2454"
"8710000US2964060","ZCTA5 64060, Missouri","4847"
"8710000US2964061","ZCTA5 64061, Missouri","1446"
"8710000US2964062","ZCTA5 64062, Missouri","2413"
"8710000US2964063","ZCTA5 64063, Missouri","8396"
"8710000US2964064","ZCTA5 64064, Missouri","6500"
"8710000US2964065","ZCTA5 64065, Missouri","10"
"8710000US2964066","ZCTA5 64066, Missouri","18"
"8710000US2964067","ZCTA5 64067, Missouri","2583"
"8710000US2964068","ZCTA5 64068, Missouri","14208"
"8710000US2964070","ZCTA5 64070, Missouri","1316"
"8710000US2964071","ZCTA5 64071, Missouri","347"
"8710000US2964072","ZCTA5 64072, Missouri","116"
"8710000US2964074","ZCTA5 64074, Missouri","273"
"8710000US2964075","ZCTA5 64075, Missouri","4560"
"8710000US2964076","ZCTA5 64076, Missouri","3986"
"8710000US2964077","ZCTA5 64077, Missouri","828"
"8710000US2964078","ZCTA5 64078, Missouri","3454"
"8710000US2964079","ZCTA5 64079, Missouri","5112"
"8710000US2964080","ZCTA5 64080, Missouri","5027"
"8710000US2964081","ZCTA5 64081, Missouri","9818"
"8710000US2964082","ZCTA5 64082, Missouri","5188"
"8710000US2964083","ZCTA5 64083, Missouri","8194"
"8710000US2964084","ZCTA5 64084, Missouri","621"
"8710000US2964085","ZCTA5 64085, Missouri","4004"
"8710000US2964086","ZCTA5 64086, Missouri","9203"
"8710000US2964088","ZCTA5 64088, Missouri","559"
"8710000US2964089","ZCTA5 64089, Missouri","4442"
"8710000US2964090","ZCTA5 64090, Missouri","48"
"8710000US2964092","ZCTA5 64092, Missouri","24"
"8710000US2964093","ZCTA5 64093, Missouri","11075"
"8710000US2964096","ZCTA5 64096, Missouri","512"
"8710000US2964097","ZCTA5 64097, Missouri","605"
"8710000US2964098","ZCTA5 64098, Missouri","1312"
"8710000US2964101","ZCTA5 64101, Missouri","24"
"8710000US2964102","ZCTA5 64102, Missouri","0"
"8710000US2964105","ZCTA5 64105, Missouri","2904"
"8710000US2964106","ZCTA5 64106, Missouri","3669"
